timestamp,outdoor_temp,outdoor_feels_like,outdoor_pressure,outdoor_humidity,outdoor_weather,outdoor_pm25,outdoor_pm10,indoor_temp,indoor_light
2024-04-23 15:50:45,38.43,44.91,1004.0,41.0,Clouds,95.0,54.0,32.5,56.0
2024-04-23 15:55:45,38.43,44.91,1004.0,41.0,Clouds,88.0,51.0,32.75,55.0
2024-04-23 16:00:45,38.2,44.36,1004.0,41.0,Clouds,88.0,51.0,32.75,55.0
2024-04-23 16:05:45,38.2,44.36,1004.0,41.0,Clouds,86.0,52.0,32.75,55.0
2024-04-23 16:10:46,38.2,44.36,1004.0,41.0,Clouds,86.0,52.0,32.75,54.0
2024-04-23 16:15:46,38.2,44.36,1004.0,41.0,Clouds,84.0,46.0,32.5,54.0
2024-04-23 16:20:48,38.2,44.36,1004.0,41.0,Clouds,84.0,46.0,32.75,53.0
2024-04-23 16:25:46,37.48,42.26,1004.0,40.0,Clouds,84.0,49.0,32.75,56.0
2024-04-23 16:30:46,37.48,42.26,1004.0,40.0,Clouds,84.0,49.0,32.75,55.0
2024-04-23 16:35:46,37.53,42.37,1004.0,40.0,Clouds,84.0,49.0,32.75,54.0
2024-04-23 16:40:46,37.71,43.21,1004.0,41.0,Clouds,84.0,49.0,32.75,53.0
2024-04-23 16:45:46,37.71,43.21,1004.0,41.0,Clouds,84.0,49.0,32.75,53.0
2024-04-23 16:50:46,37.71,43.21,1004.0,41.0,Clouds,88.0,51.0,32.75,54.0
2024-04-23 16:55:46,37.98,43.38,1004.0,40.0,Clouds,88.0,51.0,32.75,45.0
2024-04-23 17:00:46,37.98,43.38,1004.0,40.0,Clouds,88.0,51.0,32.5,42.0
2024-04-23 17:05:46,37.98,43.38,1004.0,40.0,Clouds,88.0,51.0,32.75,38.0
2024-04-23 17:10:46,37.75,43.31,1004.0,41.0,Clouds,80.0,45.0,32.75,43.0
2024-04-23 17:15:46,37.75,43.31,1004.0,41.0,Clouds,80.0,47.0,32.75,43.0
2024-04-23 17:20:46,37.22,42.11,1004.0,41.0,Clouds,80.0,47.0,32.75,34.0
2024-04-23 17:25:46,37.22,42.11,1004.0,41.0,Clouds,84.0,47.0,32.75,28.0
2024-04-23 17:30:47,37.22,42.11,1004.0,41.0,Clouds,84.0,47.0,32.75,25.0
2024-04-23 17:35:46,36.99,41.19,1004.0,40.0,Clouds,80.0,46.0,33.0,25.0
2024-04-23 17:40:48,36.99,42.02,1004.0,42.0,Clouds,80.0,46.0,32.75,24.0
2024-04-23 17:45:47,36.99,42.02,1004.0,42.0,Clouds,78.0,46.0,32.75,23.0
2024-04-23 17:50:47,36.99,42.02,1004.0,42.0,Clouds,78.0,46.0,32.75,23.0
2024-04-23 17:55:47,36.47,41.27,1004.0,43.0,Clouds,78.0,43.0,32.75,22.0
2024-04-23 18:00:47,36.18,40.24,1004.0,42.0,Clouds,78.0,43.0,33.0,22.0
2024-04-23 18:05:47,36.18,40.24,1004.0,42.0,Clouds,78.0,43.0,33.0,21.0
2024-04-23 18:10:47,36.18,40.24,1004.0,42.0,Clouds,76.0,41.0,33.0,21.0
2024-04-23 18:15:47,35.31,39.49,1004.0,45.0,Clouds,76.0,41.0,33.0,20.0
2024-04-24 00:00:00,30.7,38.3,1006.0,74.75,Partially cloudy,16.0,34.0,28.390335083007812,22.470849990844727
2024-04-24 01:00:00,30.3,40.0,1005.3,83.88,Partially cloudy,16.73913043478261,35.26086956521739,28.83368682861328,33.11130142211914
2024-04-24 02:00:00,30.0,37.4,1005.0,79.19,Partially cloudy,17.47826086956522,36.52173913043478,27.750225067138672,42.61396789550781
2024-04-24 03:00:00,30.2,37.5,1005.0,76.9,Partially cloudy,18.217391304347828,37.78260869565217,29.299781799316406,13.389189720153809
2024-04-24 04:00:00,30.3,39.2,1004.8,81.57,Partially cloudy,18.956521739130437,39.04347826086956,28.839397430419922,28.45941925048828
2024-04-24 05:00:00,30.0,37.1,1005.3,78.02,Partially cloudy,19.695652173913043,40.30434782608695,27.896955490112305,42.365013122558594
2024-04-24 06:00:00,30.0,37.1,1006.0,78.02,Partially cloudy,20.43478260869565,41.56521739130434,27.937599182128906,37.41556167602539
2024-04-24 07:00:00,30.4,39.9,1006.6,82.87,Partially cloudy,21.17391304347826,42.82608695652174,28.709678649902344,40.96231460571289
2024-04-24 08:00:00,32.0,41.4,1008.0,72.76,Partially cloudy,21.913043478260867,44.08695652173913,28.653369903564453,34.31562805175781
2024-04-24 09:00:00,32.7,41.3,1009.0,66.73,Partially cloudy,22.65217391304348,45.34782608695652,28.570049285888672,36.08340835571289
2024-04-24 10:00:00,33.4,44.6,1008.6,69.28,Partially cloudy,23.39130434782609,46.60869565217392,29.04644012451172,33.65612030029297
2024-04-24 11:00:00,35.7,43.9,1008.3,53.2,Partially cloudy,24.130434782608692,47.869565217391305,31.326807022094727,23.233552932739258
2024-04-24 12:00:00,35.7,43.9,1008.0,53.2,Partially cloudy,24.869565217391305,49.130434782608695,31.33980369567871,31.703527450561523
2024-04-24 13:00:00,36.1,43.9,1007.0,50.98,Partially cloudy,25.608695652173918,50.391304347826086,31.88032341003418,32.846527099609375
2024-04-24 14:00:00,37.7,44.2,1006.0,42.92,Partially cloudy,26.347826086956523,51.65217391304349,32.636436462402344,41.072288513183594
2024-04-24 15:00:00,37.5,40.3,1005.0,35.13,Partially cloudy,27.08695652173913,52.91304347826088,32.99102783203125,35.57836151123047
2024-04-24 16:00:00,36.4,45.8,1004.2,53.26,Partially cloudy,27.82608695652174,54.173913043478265,33.407135009765625,38.45072555541992
2024-04-24 17:00:00,36.5,38.7,1004.0,35.96,Partially cloudy,28.565217391304348,55.434782608695656,33.63026428222656,24.412519454956055
2024-04-24 18:00:00,35.5,39.6,1004.0,44.33,Partially cloudy,29.304347826086957,56.69565217391305,32.51566696166992,36.34613800048828
2024-04-24 19:00:00,33.1,41.2,1004.5,63.77,Partially cloudy,30.043478260869563,57.95652173913044,28.76361656188965,45.806453704833984
2024-04-24 20:00:00,32.0,37.3,1005.0,60.87,Partially cloudy,30.78260869565217,59.21739130434783,28.477251052856445,18.299766540527344
2024-04-24 21:00:00,31.7,38.8,1006.0,67.54,Partially cloudy,31.52173913043478,60.47826086956522,28.15582847595215,30.53881072998047
2024-04-24 22:00:00,30.7,39.7,1006.7,79.22,Partially cloudy,32.26086956521739,61.73913043478261,27.711063385009766,57.2720832824707
2024-04-24 23:00:00,31.0,38.7,1007.0,73.68,Partially cloudy,33.0,63.0,27.995454788208008,47.38182830810547
2024-04-25 00:00:00,31.0,38.7,1007.0,73.68,Partially cloudy,13.0,28.0,28.728883743286133,40.34757614135742
2024-04-25 01:00:00,30.1,38.5,1006.9,81.54,Partially cloudy,13.565217391304348,29.0,27.959640502929688,58.82652282714844
2024-04-25 02:00:00,30.0,37.1,1006.7,78.02,Partially cloudy,14.130434782608695,30.0,28.019094467163086,55.112483978271484
2024-04-25 03:00:00,30.0,36.2,1006.0,74.63,Partially cloudy,14.695652173913045,31.0,28.13844108581543,31.752344131469727
2024-04-25 04:00:00,29.7,37.7,1006.2,82.82,Partially cloudy,15.26086956521739,32.0,27.598655700683594,53.37319564819336
2024-04-25 05:00:00,30.0,37.1,1007.0,78.02,Partially cloudy,15.826086956521738,33.0,28.06235694885254,54.97469711303711
2024-04-25 06:00:00,30.0,37.1,1007.0,78.02,Partially cloudy,16.391304347826086,34.0,27.518043518066406,54.437068939208984
2024-04-25 07:00:00,30.3,38.7,1007.4,80.62,Partially cloudy,16.956521739130434,35.0,28.859554290771484,47.82888412475586
2024-04-25 08:00:00,32.0,39.5,1009.0,67.59,Partially cloudy,17.52173913043478,36.0,29.406084060668945,29.826417922973633
2024-04-25 09:00:00,33.7,41.2,1010.0,59.44,Partially cloudy,18.08695652173913,37.0,31.67659568786621,35.633243560791016
2024-04-25 10:00:00,34.3,42.5,1009.1,58.62,Partially cloudy,18.65217391304348,38.0,29.449934005737305,16.277931213378906
2024-04-25 11:00:00,35.7,41.9,1008.0,48.6,Partially cloudy,19.217391304347824,39.0,31.617319107055664,22.920921325683594
2024-04-25 12:00:00,36.7,41.5,1008.0,41.99,Partially cloudy,19.78260869565217,40.0,32.43138885498047,48.411983489990234
2024-04-25 13:00:00,36.5,45.3,1006.5,51.53,Partially cloudy,20.347826086956523,41.0,32.33266830444336,29.22265625
2024-04-25 14:00:00,38.5,42.9,1005.0,36.47,Partially cloudy,20.913043478260867,42.0,32.69001770019531,46.353515625
2024-04-25 15:00:00,38.7,42.5,1005.0,34.36,Partially cloudy,21.47826086956522,43.0,32.6854248046875,57.67177963256836
2024-04-25 16:00:00,36.6,43.2,1004.0,46.92,Partially cloudy,22.043478260869563,44.0,33.46511459350586,29.4352970123291
2024-04-25 17:00:00,37.2,39.1,1004.0,32.94,Partially cloudy,22.608695652173918,45.0,33.547279357910156,16.17610740661621
2024-04-25 18:00:00,35.2,38.4,1004.0,42.27,Partially cloudy,23.173913043478255,46.0,31.174184799194336,26.61918067932129
2024-04-25 19:00:00,33.0,41.1,1004.9,64.61,Partially cloudy,23.73913043478261,47.0,29.358243942260742,29.926164627075195
2024-04-25 20:00:00,32.0,36.8,1005.0,59.04,Partially cloudy,24.304347826086957,48.0,28.94979476928711,12.9711275100708
2024-04-25 21:00:00,31.7,36.7,1005.7,60.81,Partially cloudy,24.869565217391305,49.0,28.995882034301758,15.085026741027832
2024-04-25 22:00:00,31.0,39.5,1006.2,75.56,Partially cloudy,25.43478260869565,50.0,28.86038589477539,25.47230339050293
2024-04-25 23:00:00,31.0,36.8,1007.0,67.39,Partially cloudy,26.0,51.0,28.016098022460938,18.592174530029297
2024-04-26 00:00:00,31.0,38.7,1006.3,73.68,Partially cloudy,16.0,31.0,28.84766960144043,29.111103057861328
2024-04-26 01:00:00,30.2,38.8,1005.9,81.88,Partially cloudy,16.608695652173914,32.130434782608695,28.886756896972656,31.234758377075195
2024-04-26 02:00:00,30.0,37.1,1006.0,78.02,Partially cloudy,17.217391304347828,33.26086956521739,28.078012466430664,44.4571418762207
2024-04-26 03:00:00,30.0,37.1,1005.7,78.02,Partially cloudy,17.82608695652174,34.391304347826086,27.568456649780273,43.91951370239258
2024-04-26 04:00:00,29.9,37.8,1005.6,81.88,Partially cloudy,18.43478260869565,35.52173913043478,27.972980499267578,35.841758728027344
2024-04-26 05:00:00,30.0,37.1,1006.0,78.02,Partially cloudy,19.043478260869566,36.65217391304348,27.86009979248047,38.361995697021484
2024-04-26 06:00:00,29.2,35.8,1006.0,81.46,Partially cloudy,19.65217391304348,37.78260869565217,27.2337703704834,24.047510147094727
2024-04-26 07:00:00,30.1,38.0,1007.1,80.5,Partially cloudy,20.26086956521739,38.91304347826087,27.738637924194336,49.428558349609375
2024-04-26 08:00:00,31.2,39.1,1008.0,72.63,Partially cloudy,20.869565217391305,40.04347826086956,29.02449607849121,28.87078285217285
2024-04-26 09:00:00,33.0,41.7,1009.0,65.79,Partially cloudy,21.47826086956522,41.17391304347826,28.592529296875,32.256446838378906
2024-04-26 10:00:00,34.2,44.4,1008.6,63.77,Partially cloudy,22.086956521739133,42.30434782608695,29.454498291015625,23.5300235748291
2024-04-26 11:00:00,36.2,43.5,1008.0,49.49,Partially cloudy,22.695652173913043,43.43478260869565,32.511173248291016,18.808950424194336
2024-04-26 12:00:00,36.5,43.8,1007.3,48.81,Partially cloudy,23.30434782608696,44.56521739130434,32.378082275390625,14.726869583129883
2024-04-26 13:00:00,36.2,47.8,1006.5,58.09,Partially cloudy,23.91304347826087,45.69565217391305,32.358524322509766,28.25927734375
2024-04-26 14:00:00,37.5,43.2,1005.0,42.21,Partially cloudy,24.52173913043478,46.826086956521735,32.5621337890625,44.765750885009766
2024-04-26 15:00:00,37.5,41.4,1004.3,37.93,Partially cloudy,25.130434782608692,47.95652173913044,33.7060546875,35.55973815917969
2024-04-26 16:00:00,35.9,45.3,1004.0,55.03,Partially cloudy,25.73913043478261,49.086956521739125,32.59080123901367,32.59162139892578
2024-04-26 17:00:00,36.7,41.2,1003.3,41.36,Partially cloudy,26.347826086956523,50.21739130434783,33.678863525390625,31.9642276763916
2024-04-26 18:00:00,35.5,39.4,1003.0,43.65,Partially cloudy,26.95652173913044,51.34782608695652,32.54588317871094,34.52763748168945
2024-04-26 19:00:00,32.9,41.2,1003.9,65.27,Partially cloudy,27.565217391304348,52.47826086956522,30.26633644104004,44.01966857910156
2024-04-26 20:00:00,32.7,38.0,1004.3,57.47,Partially cloudy,28.17391304347826,53.60869565217391,30.133960723876953,26.831571578979492
2024-04-26 21:00:00,32.0,38.8,1005.0,65.59,Partially cloudy,28.782608695652176,54.73913043478261,27.667259216308594,29.512428283691406
2024-04-26 22:00:00,31.1,39.0,1006.0,73.69,Partially cloudy,29.39130434782609,55.8695652173913,28.178085327148438,30.827287673950195
2024-04-26 23:00:00,31.0,36.5,1006.7,66.38,Partially cloudy,30.0,57.0,27.1746768951416,24.92279815673828
2024-04-27 00:00:00,31.0,38.7,1006.0,73.68,Partially cloudy,14.0,29.0,28.84766960144043,29.111103057861328
2024-04-27 01:00:00,30.6,39.3,1005.8,79.42,Partially cloudy,15.043478260869565,30.956521739130437,28.770593643188477,34.806419372558594
2024-04-27 02:00:00,31.0,38.7,1006.0,73.68,Partially cloudy,16.08695652173913,32.91304347826087,28.877111434936523,29.111103057861328
2024-04-27 03:00:00,31.0,39.1,1005.0,74.79,Partially cloudy,17.130434782608695,34.869565217391305,29.233976364135742,24.42673683166504
2024-04-27 04:00:00,30.1,38.7,1005.4,81.94,Partially cloudy,18.17391304347826,36.82608695652174,27.79059410095215,45.40697479248047
2024-04-27 05:00:00,31.0,39.1,1005.0,74.79,Partially cloudy,19.217391304347828,38.78260869565217,29.179609298706055,19.38298797607422
2024-04-27 06:00:00,30.0,38.4,1006.0,82.77,Partially cloudy,20.26086956521739,40.73913043478261,27.443748474121094,47.0526237487793
2024-04-27 07:00:00,30.5,40.0,1006.6,82.15,Partially cloudy,21.30434782608696,42.69565217391305,28.603824615478516,41.24928283691406
2024-04-27 08:00:00,32.0,41.8,1007.7,73.85,Partially cloudy,22.347826086956523,44.65217391304348,28.573904037475586,32.93085861206055
2024-04-27 09:00:00,34.0,44.8,1008.0,65.99,Partially cloudy,23.39130434782609,46.60869565217392,27.9639892578125,27.170352935791016
2024-04-27 10:00:00,34.7,45.7,1007.7,63.2,Partially cloudy,24.43478260869565,48.56521739130434,30.003005981445312,41.12328338623047
2024-04-27 11:00:00,36.5,45.7,1007.3,52.61,Partially cloudy,25.47826086956522,50.52173913043478,32.22861099243164,36.40701675415039
2024-04-27 12:00:00,37.5,45.9,1007.0,47.64,Partially cloudy,26.52173913043478,52.47826086956522,32.4702262878418,42.54633331298828
2024-04-27 13:00:00,36.6,49.2,1006.1,58.54,Partially cloudy,27.565217391304348,54.434782608695656,32.50996398925781,39.230873107910156
2024-04-27 14:00:00,38.2,47.6,1004.3,47.12,Partially cloudy,28.608695652173918,56.391304347826086,33.23814010620117,52.122581481933594
2024-04-27 15:00:00,37.5,47.8,1004.0,51.3,Partially cloudy,29.65217391304348,58.34782608695652,33.36433029174805,48.52101516723633
2024-04-27 16:00:00,36.0,47.8,1003.7,59.17,Partially cloudy,30.695652173913043,60.30434782608695,33.00493621826172,37.32352066040039
2024-04-27 17:00:00,36.5,44.2,1003.0,49.56,Partially cloudy,31.73913043478261,62.26086956521739,32.83197021484375,43.5782356262207
2024-04-27 18:00:00,35.5,44.0,1003.3,54.76,Partially cloudy,32.78260869565217,64.21739130434783,32.18699264526367,50.299076080322266
2024-04-27 19:00:00,33.0,44.4,1004.3,72.46,Partially cloudy,33.826086956521735,66.17391304347825,29.11282730102539,38.45802688598633
2024-04-27 20:00:00,32.0,40.2,1004.3,69.61,Partially cloudy,34.869565217391305,68.13043478260869,29.691652297973633,26.549165725708008
2024-04-27 21:00:00,31.7,39.9,1005.0,70.61,Partially cloudy,35.91304347826087,70.08695652173913,28.77574920654297,22.52167320251465
2024-04-27 22:00:00,31.1,41.4,1005.7,80.55,Partially cloudy,36.95652173913044,72.04347826086956,27.77059555053711,39.14838790893555
2024-04-27 23:00:00,31.0,39.1,1006.0,74.79,Partially cloudy,38.0,74.0,28.19532585144043,41.11845779418945
2024-04-28 00:00:00,31.0,39.1,1006.0,74.79,Partially cloudy,12.0,25.0,29.07678985595703,25.290456771850586
2024-04-28 01:00:00,30.7,40.7,1005.0,82.92,Partially cloudy,12.826086956521738,26.43478260869565,28.386934280395508,32.484127044677734
2024-04-28 02:00:00,31.0,39.1,1005.0,74.79,Partially cloudy,13.652173913043478,27.869565217391305,29.294546127319336,21.4652156829834
2024-04-28 03:00:00,31.0,39.1,1005.0,74.79,Partially cloudy,14.478260869565217,29.30434782608696,29.294546127319336,21.4652156829834
2024-04-28 04:00:00,30.4,40.0,1005.2,83.24,Partially cloudy,15.304347826086955,30.73913043478261,28.86492919921875,32.54703903198242
2024-04-28 05:00:00,31.0,40.2,1006.0,78.16,Partially cloudy,16.130434782608695,32.17391304347826,28.726667404174805,28.33147621154785
2024-04-28 06:00:00,31.0,40.2,1006.0,78.16,Partially cloudy,16.956521739130434,33.608695652173914,28.25196647644043,27.72311782836914
2024-04-28 07:00:00,31.1,41.3,1007.1,80.2,Partially cloudy,17.782608695652172,35.04347826086956,28.941730499267578,50.86697769165039
2024-04-28 08:00:00,32.0,41.8,1008.0,73.85,Partially cloudy,18.608695652173918,36.47826086956522,28.479135513305664,36.21779251098633
2024-04-28 09:00:00,33.7,43.2,1009.0,64.04,Partially cloudy,19.43478260869565,37.91304347826087,29.506954193115234,31.25956153869629
2024-04-28 10:00:00,34.3,45.9,1008.6,65.93,Partially cloudy,20.26086956521739,39.34782608695652,28.545061111450195,21.73773193359375
2024-04-28 11:00:00,36.7,46.8,1008.3,53.44,Partially cloudy,21.086956521739133,40.78260869565217,32.33245086669922,28.935108184814453
2024-04-28 12:00:00,36.7,46.8,1008.0,53.44,Partially cloudy,21.913043478260867,42.21739130434783,32.430076599121094,29.008140563964844
2024-04-28 13:00:00,36.0,47.8,1007.4,59.35,Partially cloudy,22.73913043478261,43.65217391304348,31.961580276489258,28.156217575073242
2024-04-28 14:00:00,37.7,46.6,1006.0,47.68,Partially cloudy,23.565217391304348,45.086956521739125,32.46989822387695,39.472713470458984
2024-04-28 15:00:00,37.5,45.9,1006.0,47.62,Partially cloudy,24.39130434782609,46.52173913043478,32.422157287597656,40.67085266113281
2024-04-28 16:00:00,35.5,45.9,1005.1,58.94,Partially cloudy,25.217391304347828,47.95652173913044,31.387197494506836,30.89885902404785
2024-04-28 17:00:00,35.7,42.9,1004.3,50.86,Partially cloudy,26.043478260869563,49.391304347826086,32.408931732177734,31.84380340576172
2024-04-28 18:00:00,34.7,41.5,1005.0,53.76,Partially cloudy,26.869565217391305,50.826086956521735,30.51881217956543,63.317325592041016
2024-04-28 19:00:00,32.7,43.0,1005.5,71.26,Partially cloudy,27.695652173913043,52.26086956521739,28.69668197631836,34.029048919677734
2024-04-28 20:00:00,32.0,40.2,1006.0,69.61,Partially cloudy,28.52173913043478,53.69565217391305,29.21632194519043,28.035879135131836
2024-04-28 21:00:00,32.0,39.5,1007.0,67.59,Partially cloudy,29.347826086956523,55.130434782608695,27.999670028686523,38.73723602294922
2024-04-28 22:00:00,31.1,41.4,1007.9,80.85,Partially cloudy,30.17391304347826,56.56521739130434,27.87276840209961,46.504058837890625
2024-04-28 23:00:00,31.0,39.1,1008.0,74.79,Partially cloudy,31.0,58.0,27.982711791992188,32.63687515258789
2024-04-29 00:00:00,31.0,39.1,1008.0,74.79,Partially cloudy,12.0,25.0,29.029050827026367,27.556005477905273
2024-04-29 01:00:00,30.6,40.5,1007.7,82.78,Partially cloudy,12.782608695652174,26.30434782608696,28.782283782958984,33.266380310058594
2024-04-29 02:00:00,31.0,39.1,1007.7,74.79,Partially cloudy,13.565217391304348,27.608695652173918,28.90366554260254,27.59199333190918
2024-04-29 03:00:00,31.0,39.1,1007.0,74.79,Partially cloudy,14.347826086956522,28.91304347826087,28.958026885986328,36.118629455566406
2024-04-29 04:00:00,30.4,40.0,1007.2,83.48,Partially cloudy,15.130434782608695,30.217391304347828,28.99115562438965,45.07015609741211
2024-04-29 05:00:00,31.0,39.9,1007.6,77.62,Partially cloudy,15.91304347826087,31.52173913043478,28.674367904663086,28.80462646484375
2024-04-29 06:00:00,30.6,39.8,1008.0,81.01,Partially cloudy,16.695652173913043,32.82608695652174,29.16749382019043,42.7059326171875
2024-04-29 07:00:00,31.0,41.1,1009.0,81.06,Partially cloudy,17.47826086956522,34.130434782608695,28.59478187561035,43.026710510253906
2024-04-29 08:00:00,32.6,43.1,1010.0,72.31,Partially cloudy,18.26086956521739,35.434782608695656,31.157398223876953,36.64059066772461
2024-04-29 09:00:00,34.0,43.4,1010.0,63.13,Partially cloudy,19.043478260869566,36.73913043478261,31.70391845703125,20.451221466064453
2024-04-29 10:00:00,34.6,43.7,1010.0,59.63,Partially cloudy,19.82608695652174,38.04347826086956,31.718509674072266,10.872366905212402
2024-04-29 11:00:00,35.8,46.0,1009.0,56.84,Partially cloudy,20.608695652173918,39.34782608695652,31.69883155822754,30.577253341674805
2024-04-29 12:00:00,36.2,44.9,1008.4,52.49,Partially cloudy,21.39130434782609,40.65217391304348,32.46571350097656,31.153772354125977
2024-04-29 13:00:00,37.2,46.2,1007.0,49.69,Partially cloudy,22.17391304347826,41.95652173913044,32.36536407470703,29.610380172729492
2024-04-29 14:00:00,37.2,45.6,1006.0,48.61,Partially cloudy,22.95652173913044,43.26086956521739,32.41908264160156,34.14999008178711
2024-04-29 15:00:00,38.2,45.6,1005.0,43.35,Partially cloudy,23.73913043478261,44.56521739130434,32.48830032348633,44.08528518676758
2024-04-29 16:00:00,37.2,44.2,1004.4,45.77,Partially cloudy,24.52173913043478,45.869565217391305,33.39830780029297,27.96749496459961
2024-04-29 17:00:00,36.6,43.4,1004.0,47.38,Partially cloudy,25.30434782608696,47.173913043478265,33.42128372192383,17.01812744140625
2024-04-29 18:00:00,35.2,40.6,1004.0,48.4,Partially cloudy,26.086956521739133,48.47826086956522,31.404516220092773,36.370338439941406
2024-04-29 19:00:00,33.2,39.2,1004.4,57.48,Partially cloudy,26.869565217391305,49.78260869565217,30.55207061767578,27.781557083129883
2024-04-29 20:00:00,32.6,40.5,1005.0,65.67,Partially cloudy,27.65217391304348,51.08695652173913,28.273479461669922,27.284318923950195
2024-04-29 21:00:00,32.0,39.6,1006.0,68.05,Partially cloudy,28.43478260869565,52.391304347826086,29.004976272583008,27.235849380493164
2024-04-29 22:00:00,31.0,39.0,1006.4,74.78,Partially cloudy,29.217391304347828,53.69565217391305,28.88031578063965,27.868398666381836
2024-04-29 23:00:00,31.0,39.9,1007.0,77.62,Partially cloudy,30.0,55.0,27.93638038635254,43.44206237792969
2024-04-30 00:00:00,31.0,39.9,1006.0,77.62,Partially cloudy,21.0,39.0,28.472654342651367,25.00468635559082
2024-04-30 01:00:00,31.0,39.9,1006.0,77.62,Partially cloudy,23.30434782608696,42.95652173913044,28.39636993408203,25.18624496459961
2024-04-30 02:00:00,31.0,39.0,1005.0,74.78,Partially cloudy,25.608695652173918,46.91304347826087,28.936119079589844,19.520036697387695
2024-04-30 03:00:00,31.0,39.0,1005.0,74.78,Partially cloudy,27.913043478260867,50.869565217391305,29.042882919311523,20.073734283447266
2024-04-30 04:00:00,31.0,39.9,1005.0,77.62,Partially cloudy,30.217391304347828,54.826086956521735,28.184741973876953,31.34256935119629
2024-04-30 05:00:00,31.0,39.9,1005.0,77.62,Partially cloudy,32.52173913043478,58.78260869565217,27.783266067504883,27.663555145263672
2024-04-30 06:00:00,30.6,40.4,1006.0,82.79,Partially cloudy,34.826086956521735,62.73913043478261,27.745349884033203,37.544979095458984
2024-04-30 07:00:00,31.0,41.1,1006.0,81.06,Partially cloudy,37.130434782608695,66.69565217391305,27.458215713500977,41.98100280761719
2024-04-30 08:00:00,32.6,42.0,1007.0,69.68,Partially cloudy,39.434782608695656,70.65217391304347,27.845548629760742,45.03923416137695
2024-04-30 09:00:00,34.6,41.1,1008.0,53.59,Partially cloudy,41.73913043478261,74.6086956521739,28.07271385192871,46.40153503417969
2024-04-30 10:00:00,35.6,40.0,1008.0,44.92,Partially cloudy,44.04347826086956,78.56521739130434,31.55549430847168,38.144771575927734
2024-04-30 11:00:00,36.8,40.4,1007.0,38.79,Partially cloudy,46.34782608695652,82.52173913043478,32.24391555786133,33.34963607788086
2024-04-30 12:00:00,37.8,41.3,1006.0,35.9,Partially cloudy,48.65217391304348,86.47826086956522,32.55186462402344,48.2259635925293
2024-04-30 13:00:00,38.8,42.6,1004.4,34.01,Partially cloudy,50.95652173913044,90.43478260869566,33.31352996826172,68.23382568359375
2024-04-30 14:00:00,39.5,44.6,1003.4,35.53,Partially cloudy,53.26086956521739,94.3913043478261,33.1134033203125,50.6808967590332
2024-04-30 15:00:00,38.8,44.0,1002.4,37.11,Partially cloudy,55.56521739130435,98.34782608695652,33.294307708740234,48.992061614990234
2024-04-30 16:00:00,38.2,41.1,1002.0,33.39,Partially cloudy,57.869565217391305,102.30434782608695,33.29351043701172,64.971435546875
2024-04-30 17:00:00,37.2,41.5,1002.0,39.52,Partially cloudy,60.17391304347826,106.2608695652174,32.854984283447266,59.590110778808594
2024-04-30 18:00:00,34.8,41.8,1002.0,53.66,Partially cloudy,62.47826086956522,110.21739130434784,30.54136085510254,45.51241683959961
2024-04-30 19:00:00,32.6,41.4,1003.0,68.17,Partially cloudy,64.78260869565217,114.17391304347824,29.537988662719727,31.68220329284668
2024-04-30 20:00:00,32.0,40.5,1003.0,70.65,Partially cloudy,67.08695652173913,118.13043478260867,29.556339263916016,25.285676956176758
2024-04-30 21:00:00,31.6,40.5,1004.0,73.73,Partially cloudy,69.3913043478261,122.08695652173913,29.156631469726562,37.63759994506836
2024-04-30 22:00:00,31.6,40.9,1004.0,74.88,Partially cloudy,71.69565217391305,126.04347826086956,28.945199966430664,41.97596740722656
2024-04-30 23:00:00,31.6,39.9,1005.0,72.14,Partially cloudy,74.0,130.0,28.733400344848633,29.29376983642578
2024-05-01 00:00:00,31.0,39.9,1005.0,77.62,Partially cloudy,33.0,63.0,27.82923126220703,31.665597915649414
2024-05-01 01:00:00,31.3,40.5,1004.4,76.01,Partially cloudy,34.52173913043478,65.52173913043478,29.90324592590332,37.070098876953125
2024-05-01 02:00:00,31.0,39.9,1004.0,77.62,Partially cloudy,36.04347826086956,68.04347826086956,28.692291259765625,33.46343231201172
2024-05-01 03:00:00,31.0,39.9,1004.0,77.62,Partially cloudy,37.56521739130434,70.56521739130434,28.692291259765625,33.46343231201172
2024-05-01 04:00:00,31.0,39.9,1004.0,77.62,Partially cloudy,39.08695652173913,73.08695652173913,28.692291259765625,33.46343231201172
2024-05-01 05:00:00,31.0,39.0,1004.0,74.78,Partially cloudy,40.60869565217392,75.6086956521739,29.451303482055664,38.30388641357422
2024-05-01 06:00:00,31.0,39.0,1005.0,74.78,Partially cloudy,42.130434782608695,78.13043478260869,28.573020935058594,37.0806999206543
2024-05-01 07:00:00,31.0,39.3,1005.0,75.95,Partially cloudy,43.65217391304348,80.65217391304348,28.709558486938477,35.74658966064453
2024-05-01 08:00:00,32.6,38.6,1006.0,60.51,Partially cloudy,45.173913043478265,83.17391304347827,28.507373809814453,27.802078247070312
2024-05-01 09:00:00,34.0,40.0,1006.6,54.8,Partially cloudy,46.69565217391305,85.69565217391305,28.73825454711914,29.544565200805664
2024-05-01 10:00:00,35.6,39.6,1007.0,43.63,Partially cloudy,48.21739130434783,88.21739130434783,31.50743293762207,38.120819091796875
2024-05-01 11:00:00,36.6,40.8,1006.0,41.3,Partially cloudy,49.73913043478261,90.7391304347826,32.5224494934082,32.153282165527344
